text;hof_OR_none
Daher umso wichtiger: Schland braucht noch mehr und vor allem neue Fachkräfte. ;NOT
'Döner-Weltmarktführer Karmez ist insolvent – eine Pleite mit alles und scharf'  nix türkisch Döner mehr aus Frankfurt  Vegetarier und Veganer sowie der BER Flughafen sollen Schuld sein an der Insolvenz  futschi Arbeitsplatz für 100 Mitarbeiter  ;NOT
Bei Osram Opto Semiconductors in Regensburg läuft der Stellenabbau auf Hochtouren  300 Mitarbeiter haben Abfindungen akzeptiert und verlassen das Unternehmen  2500 Beschäftigte bleiben übrig  futschi  ;NOT
Nach der Übernahme schließt Unisan Schlauchsysteme GmbH ihr Werk bis Ende Juli in Dröschede und verlagert die Produktion ins unterfränkische Ebern  betroffen sind 110 z.T. langjährige Mitarbeiter, von denen jeder eine Abfindung von 3000€ bekommt  futschi  ;NOT
Der mittelständische Modefilialist Modepark Röther aus Michelfeld verkaufte  10 Jahre lang „neueste Trends der angesagtesten Mode-Marken.“ in der Bochum/er Innenstadt   nun schließt die Filiale und der Räumungsverkauf läuft  futschi  ;NOT
'Schweden scheint entschlossen zu sein, noch mehr Probleme zu importieren.'  Deutschland scheint fest entschlossen zu sein, das schwedische 'Erfolgsmodell' zu kopieren. ;NOT
Wenn ich den sehe platzt mir die Halsschlagader  Merkel huldigen wie ein Unterwürfiger  mit allen Mitteln bei Merkel beliebt machen möchte ????  unsympathischer Politiker kein eigenes Profil   ;NOT
Viele Bundesbürger sind ja immer noch skeptisch,   ob der Islam und das Kopftuch zu Deutschland passt,  da ist es dann umso erfreulicher, dass SaudiArabien der Welt zeigt,  was der Islam in Sachen Toleranz und Weltoffenheit zu alles bieten hat! ??    ;NOT
Hollywood-Millionäre, die Kinder verführen, koksen, Pornos drehen , saufen wie Löcher, fünf Ehen hinter sich haben aber den Moralischen spielen wollen. Bah was für ein Dreck und solche Leute wollen Görlitzern sagen, wie sie wählen sollen? ;NOT
Wie Deutschland seine Standortvorteile verliert: Infrastruktur, Rechtssicherheit, Zuverlässigkeit und Pünktlichkeit - ein gesamtgesellschaftliches Phänomen einer Schildbürgerpolitik. ;NOT
Hamm: Ca. 9 hauptsächlich südländische Männer attackieren zwei junge Nachtschwärmer körperlich und rauben dem 22-Jährigen die Geldbörse  ;NOT
Einzelfallinfos Bis vor einigen Jahren galt: Zwei junge Männer zusammen unterwegs, denen passiert nichts. Ausgeschlossen. Kriminelle Gangs, die in Mannschaftsstärke um die Häuser ziehen und den öffentlichen Raum terrorisieren, das gab es einfach nicht. A;NOT
Qualität setzt sich immer durch. Was wohl immer so drin ist. Gewürze ueberdecken oft so einiges vom Kunden ungewollte. ;NOT
In sämtlichen Ländern der islamischen Welt gibt es Parteien, die mit der Muslimbruderschaft verbunden sind. In Ländern wie der Türkei, Tunesien oder Gaza sind sie sogar in der Regierung. Und in einigen Ländern haben sie auch immer wieder Gewalt angewendet. Ein Überblick: ;NOT
FinjaFinte liebereinenHund Danke, dass Du Tweets über solche Aspekte der Wirtschaft einstellst. Kleine, mittelständische Unternehmen, deren Probleme sonst untergehen. Es hängen immer Arbeitsplätze, Familien dran.;NOT
31-Jährige hat in Attnang (Bezirk Vöcklabruck) zwei Männer abgewehrt, die sie offenbar vergewaltigen wollten. Einer der beiden wird als südländischer Typ beschrieben, zu dem andern lagen gar keine Angaben vor. Von den Tätern fehlt vorerst jede Spur. ;NOT
Das kommt davon, wenn die Grünen-Wähler*innen immer mehr werden: Vegetarier, Veganer, Essgestörte, denen aufgrund mangelhafter Ernährung die Haare ausfallen, dadurch noch unattraktiver werden, die Brüste nicht weiter wachsen. Die Kehrseite der Medaille. Keine schönen Aussichten. ;HOF
Oh, das ist aber übel! Da muss sofort was unternommen werden. Das ist nicht zu vergleichen mit der Industrie. Hier geht es um Diversität, nicht um die Grundlage des Wohlstands. Hier brennt die Hütte! ;NOT
Habe das hier einer Arbeitskollegin geschickt, die sich permanent über meine Einstellung aufregt!!  Die Antwort: 'Du solltest endlich damit aufhören, diese rechten Hetzseiten zu lesen, die nur Ängste u. Hass hervorrufen wollen!'??  Und solche Leute sind überall...??  Lemminge ;NOT
Gelsenkirchen: Zwei Männer springen vor einem Passanten aus einem Auto, schlagen ihm sofort die Faust ins Gesicht, während einer in gebrochenem Deutsch Handy und Geldbörse von dem 43-Jährigen fordert  ;NOT
Für 450€ in den Wald ?? ... kannst du dir nicht ausdenken? ?? ;NOT
Das 2 Grad-Ziel ist technologisch nicht erreichbar.^^   Also strebt es auch keiner an, außer die Deutschen.     Das CO2-Syndrom   ;NOT
Ich betrachte halal Schlachten als unnötige Tierquälerei. Daher erfreut mich diese Pleite. Gerne mehr davon. ;NOT
FinjaFinte Nieder mit dem Döner, Freiheit für die Currywurst.   Gammelfleisch am Spieß rühre ich nicht an, das soll essen wer will, ich garantiert nicht. Das sollen die Türken mal schön brav selber essen. Schon aus Prinzip ziehe ich ne ehrliche deutsch;NOT
(Henryk M. Broder) Die Berliner Staatssekretärin für bürgerschaftiches Engagement und ähnliches Gedöns leidet unter einem hypertrophen Mitteilungszwang, der in der Fachliteratur als Logorrhoe bezeichnet wird. ;NOT
Eine Zumutung! Diese Demonstration ist eine Provokation gegenüber uns 'Ungläubigen' wie sie uns nennen. ;NOT
'Betriebsblindheit: Unangemessene Wahrnehmungs- und Beurteilungstendenzen, die oft durch Routine verursacht sind.' tagesschau framing ;NOT
Wenn Negerkinder Kobalt schürfen  Und Grüne grinsend Grüntee schlürfen  Wenn E-Busse beim Laden stehn  Fahrgäste in die Röhre sehn  Dann wissen alle, die nicht dumm  Wir sind im Reichhauptstadtslum.  ;HOF
Die Sodecia Powertrain in Oelnitz baut Komponenten für Schaltgetriebe, die bei E-Autos nicht mehr benötigt werden  dank linksgrüner Ökopolitik und zu hoher Lohnkosten werden 200 Mitarbeiter von 670 gekündigt, die Produktion nach Portugal verlagert  futschi  ;NOT
Statt Germanistik, Anglistik, Sprachwissenschaft: 'Diversitätwissenschaft'. Wie an der Uni Dortmund Wissenschaft durch Gender und Gerede ersetzt wird. ;NOT
Die GroKo und die SPD besonders feiern das Fachkräftezuwanderungsgesetz. Hinter der Jubelnebelwand wird deutlich: Noch mehr Einwanderung in die Sozialsysteme wird gefördert. Ein Seehofer-Bluff. ;NOT
Frau im Hofgarten von zwei Nordafrikanern vergewaltigt! Die 51-Jährige war gemeinsam mit einer anderen Frau im Park unterwegs, als sie von mindestens zwei Männern angesprochen worden sein soll. Dann sollen zwei der Männer sie vergewaltigt haben Düsseldorf ;NOT
Bei den Mitarbeitern der 3 Warenhäuser von Kaufhof in Stuttgart geht die Angst um  87 Mitarbeiter müssen gehen, „Bis Juli gibt es freiwillige Abfindungsangebote“, danach Kündigungen  futschi  ;NOT
Die Beschäftigten des Karstadt´s in Hannover verzichten seit 2016 auf einen Teil ihres Lohnes  nach der Fusion geht es nun ihren Kollegen bei Kaufhof an den Kragen  bis zu 93 Stellen der derzeit 375 sollen abgebaut werden  futschi  ;NOT
"Klingt wie ein schlechter Film ???  Haftprüfungstermin für Teenager im Amtsgericht Stralsund.  Es fällt unerwartet ein Schuss.  Dem Anwalt fällt eine Waffe aus der Tasche.  Gerichtsleiter: 'Verteidiger hat Vorbildfunktion.' --&gt;stellte Strafanzeige  ";NOT
Nach der Fusion Kaufhof - Karstadt müssen am Standort Essen 10 von 108 Mitarbeiter ihren Hut nehmen  befristete Stellen nicht verlängert  „Der Service wird weiter leiden. Wir schaffen jetzt schon kaum noch die Arbeit“  weitere Einschnitte drohen  futschi  ;NOT
Mitarbeiter bei Kaufhof trauen dem Management nicht mehr über den Weg  fragen sich, wie es mit einem Verkäufer auf 1.250 qm2 Fläche noch funktionieren solle  es wollen mehr freiwillig gehen, als die 1000 abzubauenden Stellen  futschi ist das Vertrauen  ;NOT
Wetzlar: Südländisch aussehender Mann lässt morgens vor einer Passantin die Hosen herunter  ;NOT
"1. In 2002 erhielt der Serienmörder Niels Högel  ein von der Pflegedirektorin des Klinikums Oldenburg ausgestelltes Arbeitszeugnis. Sie bescheinigt ihm darin, „umsichtig, gewissenhaft und selbstständig“ gearbeitet &amp; in „kritischen Situationen überlegt und sachlich richtig“...";NOT
Offenburg: Detlef J. (75) erkennt seine Söhne nach dem brutalen Angriff nicht mehr wieder, wird vermutlich zum Pflegefall - der Somalier hatte erst am Tag zuvor in Freiburg auf einen Taxifahrer eingeschlagen, wurde aber wieder auf freien Fuß gesetzt  ;NOT
Derzeit sind in der Filiale von Galeria Kaufhof in Pforzheim noch 145 Mitarbeiter beschäftigt  der Standort bleibt erhalten, aber 30-40 Stellen müssen weg fallen  futschi  ;NOT
Auch die 200 Beschäftigten des Kaufhof/s in Kassel fürchten um ihren Arbeitsplatz  ' in „erheblichem“ Umfang sollen Jobs abgebaut  werden'  wie an anderen Standorten auch gibt es ab Juli betriebsbedingte Kündigungen  futschi  ;NOT
Raus aus Deutschland? Daniel Stelters  vernichtenden Analyse der GroKo, die nicht in der Wirtschaftswoche erscheinen durfte. ;NOT
Trump  im Interview ????????  Das werden wir nie im öffentlich-rechtliche Rundfunk  zu sehen bekommen warum nur? Bloß keine negative Äußerungen über Merkel ?????????????? ;NOT
BSI warnt: 4 Handys haben ab Werk einen Trojaner: 'Besonders gefährlich sei es, das infizierte Smartphone zu nutzen, um das smarte Zuhause inklusive Fenstersicherung oder Alarmanlage zu steuern.' ;NOT
'..Ramadan wichtig, auch für uns (..) Christen, die wir in diesen Tagen nicht fasten. Als Muslime erinnern Sie uns daran, allezeit dankbar zu sein für die guten Gaben, die Gott uns schenkt. In diesem Sinne tun Sie einen Dienst für die ganze Gesellschaft.' ;NOT
Im Gepäck eines 23-Jährigen fanden sie zwei Sturmgewehre vom Typ  Kalaschnikow und eine Pumpgun. Außerdem entdeckten die Zöllner eine  Pistole, die eingewickelt in einem Pullover in dem Gepäckfach über  seinem Sitzplatz versteckt war. Der Verdächtige wurde auf freien Fuß gesetzt. ;NOT
"Drei sexuelle Übergriff innerhalb weniger Tage in Ahlen - aufgrund der Täterbeschreibungen muss davon ausgegangen werden, dass in der Stadt zur Zeit drei Sextäter aktiv sind     &gt; 1.6.19 ";NOT
In der Zentrale des Modekonzerns Gerry Weber haben 145 von rund 800 Mitarbeitern nun ihre Kündigung erhalten  von den 120 Filialschließungen sind bis zu 750 Mitarbeiter bis November betroffen  futschi  ;NOT
Schweden  ?? Explosion morgens in Linköping zerstört viele Balkone und Fenster an mehreren Häusern  20 Verletzte, 15 Krankenwagen im Einsatz, ein Bombenkommando untersucht den Ort  mit einem schönen Gruß der organisierten Kriminalität  ;NOT
Chemie Contract Service (CCS) aus dem Chemiepark in Genthin stellt im Auftrag von Discountern Haushaltsreiniger her  da Aufträge wegbrachen, kann der Geschäftsbetrieb nicht mehr aufrecht erhalten werden  60 Mitarbeiter von Insolvenz betroffen  futschi  ;NOT
Drensteinfurt: Südländisch wirkender Teenager bedroht einen BMX-Fahrer (16) an einer Skaterbahn mit einem Messer, greift sich dessen Handy aus der Fahrradhalterung und türmt mit einem Kumpel - später kann ein 13-jähriger Tatverdächtiger ermittelt werden  ;NOT
Uups. Da ist wohl leider eine Waffenlieferung an einen Berliner Clan aufgefallen. Aber kein Problem. Ganz Berlin ist Clanland. Natürlich auch die Staatsanwaltschaft. Die sah Null Grund Anklage gegen den Waffenschmuggler zu erheben. Ach ja: Bei Rot Rot Grün bald auch in Bremen ;NOT
Wie Links- und Ökofaschisten alles zu Grunde richten.. In Berlin scheitert die Schulsanierung daran, dass kein Bau-Unternehmen geisteskranke Forderungen wie einen 'Frauenbeauftragten' erfüllen will...  ;HOF
Gifhorn: Fremdsprachige 'Südländerin' legt sich auf dem Flohmarkt über den Rollstuhl eines Senioren - eine weitere Person entreißt dem 81-Jährigen die Tasche samt 800 Euro Bargeld  ;NOT
Halle: 'Beschwerden von Anwohnern und Eltern, deren Kinder die Huttenschule besuchten, über Ärger mit Roma-Männern an der Schlosserstraße häuften sich.' Bei der simulierten Europawahl unter den Schülern zeigt sich ein interessantes Ergebnis  ;NOT
Siegburg: Stiernackiger 'Südländer' legt im nächtlichen Streit seine Brille und seine Armbanduhr ab, bevor er seinen Kontrahenten bewusstlos und ins Krankenhaus schlägt  ;NOT
Hückeswagen: Vermutlich südosteuropäische Jugendliche setzt sich zu einem Senioren ins Auto, der nach einem Bankbesuch gerade losfahren will, bettelt ihn um eine Spende an und greift sich unbemerkt Bargeld aus der Börse des 66-Jährigen  ;NOT
Genialer Trick. Grüne können nicht nur Wirtschaft und Sicherheit nicht.   Aber hoffen auf Wähler aus dem Kreis der Arbeitslosen. Nur logisch, dass sie viele neue Arbeitslose möchten!  futschi   Gehirnwäsche   FinjaFinte ;NOT
Warum eine Zinserhöhung durch die EZB den sofortigen Herzstillstand der Wirtschaft nach sich ziehen würde. ;NOT
Gibt's irgendwen der sagt: Geil, dass der Staat 50% meines Gehaltes raubt und ihn Leuten gibt, die ich eigentlich nicht im Land haben möchte? ;NOT
Reisende unter Schock! 50 Linksradikale greifen Bus voller Krebs-Patienten in Berlin- Kreuzberg mit Eiern, Tomaten und mit Farbe gefüllten Bechern an links Antifa ;NOT
Niedersachswerfen: Afghane (18) 'flirtet' im Freibad ein Mädchen an und fordert die 14-Jährige zu sexuellen Handlungen auf - attackiert mit seinen Begleitern den eingreifenden Freund des Mädchens körperlich, wobei ein Schlichter (17) verletzt wird  ;NOT
Für muslimische Schüler in Österreich gibt es die Möglichkeit, sich zusätzliche schulfreie Tage zu nehmen. Das Ministerium empfiehlt allen Bildungsdirektionen, 'die Erlaubnis zum Fernbleiben vom Unterricht zu erteilen'. Islamisierung ;NOT
Tolle Aussichten...Schweden ist ja immer Vorbild für Links-Grün?? ;NOT
In Berlin hätten die Polizisten schon eine Strafanzeige dafür bekommen. ;NOT
Schweden  ??Explosion in  Biskopsgården i Göteborg, ein Auto wurde in die Luft gejagt  soooo schööön buuunt in Schweden   ;NOT
Wieder der Fachkräftemangel ... ;NOT
Wo laden eigentlich E-Autobesitzer in Mehrfamilienhaus-Wohngegenden mit 'Straßengarage' ihre Schmuckstücke nachts auf ??? Mittels langer Verlängerungsschnur aus dem Wohnungsfenster ???? ;NOT
Juncker 1999:„Wir beschließen etwas,stellen es in den Raum u warten ab, was passiert.Wenn es kein großes Geschrei gibt u. keine Aufstände,weil die meisten gar nicht begreifen, was da beschlossen wurde,machen wir weiter - Schritt für Schritt, bis es kein Zurück mehr gibt.“ EU ;NOT
???? Schweine- und Milchviehhalter finanziell angeschlagen  „Unsere Landwirtschaft ist pleite. Rund ein Drittel der Betriebe steckt in den ‚roten Zahlen‘ oder ist unmittelbar vom Bankrott bedroht“, sagt landwirtschaftliche Unternehmensberaterin  futschi  ;NOT
FinjaFinte liebereinenHund Überall in D gehen in Betrieben in besorgniserregender Geschwindigkeit die Lichter aus, während die Regierung trotzdem immer noch von Konjunktur faselt ... das hatten wir in der Endphase der DDR auch schon, wo bis zum Schluss ;NOT
Die Krise in der Automobilbranche bekommt auch der Metallbearbeiter Kromatec aus Neckarwestheim zu spüren, nun ist er insolvent  27 Mitarbeiter sind davon betroffen  futschi  ;NOT
Wer bei der Edelsteakhaus-Kette „Hohoffs 800° in Hagen oder Hamm gerne Essen gehen wollte, steht nun vor verschlossener Türe  die Gastronomie hat Insolvenz angemeldet wegen Pachtrückständen in knapp sechsstelliger Höhe  futschi  ;NOT
Messerattack in Oslo   Allahu Akbar Schreier geht mit Messer auf Passanten los und verletzt einen schwer dabei  Polizei legt den polizeibekannten Täter mit Elektroschocker lahm  ;NOT
Ofen aus für die Bäckereikette Lila Bäcker  64 Filialen in Berlin und Brandenburg werden ab Freitag geschlossen  bei weiteren 15 Filialen steht eine Schließung bevor  270 Beschäftigte sind davon betroffen und brauchen nicht mehr zur Arbeit kommen  futschi  ;NOT
Der Tiefkühl-Backwarenhersteller Aryzta will die Standorte Mansfeld mit 180 Mitarbeitern und Artern mit 25 Beschäftigten schließen  Grund ist eine Produktionsverschiebung  futschi  ;NOT
Bergsteiger auf dem Gipfel vom Matterhorn????Alpen   *Selfie mit einer Drohne  ??? 4478m Suisse Zermatt Alpes   ;NOT
Mehr Ausländer in ???? Gefängnissen als Österreicher selbst.  1990:  ??16,1% ausländische Häftlinge  2019:   ??54,9 % ausländ. Häftlinge  Migration Bereicherung crime RefugeesWelcome  ;NOT
? Minderjährig underage  In Schweden sind 90% der sich als minderjährig ausgebenden Migranten/ Flüchtlinge aus Marokko ???? schon Erwachsen. ??  Sverige Immigration Mufl fraud deception migrants UmF RefugeesWelcome   ;NOT
"Täter (27j. Asylbewerber) der 9jähriges Mädchen auf offener Wiese vergewaltigte, wurde in Rosslau verhaftet.  Engagierte Frau &amp; Mutter half dem jungen Opfer u. bei der Täter|suche.  Dessau Migrantengewalt PKS Deutschland Sicherheit RefugeesWelcome  ";NOT
Wieder Vergewaltigung:  Im Düsseldorf|er Hofgarten wurde eine Frau von 2 Nordafrikanern (24-26 Jahre, 1,70-1,85m, schwarzes krauses Haar) vergewaltigt und beraubt.  Polizei_NRW_D hat DNA-Spuren gesichert, sucht Zeugen.  Migrantengewalt Maghreb  ;NOT
Der kanadische Premierminister ???? JustinTrudeau wurde gefragt, was er und seine Familie tun werden, um die Umwelt zu schützen.  Das war ...ähm... seine Antwort:   ??????  CleanerFuture Waterbottle boxedWater FridaysForFuture Plastikverbot   ;NOT
"Kennt einer das längste deutsche Wort...??  -&gt;Donaudampfschifffahrtselektrizitätenhauptbetriebswerkbauunterbeamtengesellschaft   ?????????   *gegründet 1829  &gt;";NOT
27j. Asylbewerber aus ???? Niger: Schweres Sexualdelikt gegen ein 9jähriges(!) Mädchen.  Spontandemo von Einwohnern: 'Schützt unsere Kinder' in Dessau.  Rosslau Keine Dramatisierung bitte! [Faktenfinder Gensing] BMI_Bund  abuse Deutschland 2019 ;NOT
Wow.  Nächstes Jahr wird ??? Airbus  5?0? Jahre.   ?? Airbus AirbusLIVE ??  ;NOT
"???? ! Glückwunsch aus ????    ?? lieber ThiemDomi ???? zum Einzug ins ??Finale RG19  --&gt; ?? Viel Glück beim Kampf um den Pokal ??!!!  FrenchOpen RolandGarros ATP RafaelNadal   ";NOT
"Rennende Männer in muslim. Gewändern laut AllahuAkbar rufend  lösen Panik &amp; Anschlagsangst aus --&gt;Polizei_NRW_K kontrolliert (??gefunden)  NRW-Reul und DPolG Wendt: Richtige Reaktion d Polizei.??  Sawsan Chebli entdeckt derweil neue Rasse,'antimuslim. Rassismus'  +spaltet ????. ";NOT
"Wie diskreditiere ich die polit. Gegner?  Kommunistische Partei 1943:  Betitele sie als  Faschisten  Nazis  Antisemiten.  Nutze das Prestige antifaschistisch|er &amp; toleranter Organisationen  So werden ihre Namen in Öffentlichkeit beschmutzt.  Framing Relotius  ";NOT
Recep Tayyip Erdogan???? =best man bei Mesut Ozil's Hochzeit.  Bei Amine Gül?e fehlen aber Schulter-u. Kopfbedeckung ????????  Oezil with Dictator  ;NOT
"Leute  Macht eure Testamente.  Der Weltuntergang hat ein Datum: 2050?  die Temp. steigt, 51-60°C, Erdoberfl. unbewohnbar, Mio. Menschen sterben--&gt;Ende  Mojib Latif, der mit Schnee- und Frostabschaffung für ???? falsch lag, bezeugt.  Apocalypse Klimahysterie  ";NOT
Asylwerber Amadou B. (28) aus Guinea (seit 2017 im Paradies ????) wollte Bachelor-Kandidatin Lina Kolodochka brutal vergewaltigen, fixierte ihren Oberkörper gewaltsam, Hand würgend am Hals, mit heruntergelassener Hose  Alltag in Deutschland Migrantengewalt  ;NOT
a_watch .... nur die Spitze des Eisbergs. ??  ;NOT
Warum sehen alle Teilnehmer des ???? Miss India Schönheitswettbewerbs gleich aus?? ????????????????  !? No Diversity !!?? ??????  ;NOT
Merke:   Bist du Migrant und legst Autobahnen mit einem Hochzeitskonvoi lahm, ballerst in die Luft und blockierst den Stadtverkehr, bekommst du einen Flyer.   Bist du Deutscher und schreibst was böses im Internet, kommt das BKA zur Hausdurchsuchung ;NOT
Linker Mob blockiert AfD-   Polizei reagiert nicht wie sie sollte. Einige Beamten werde ich nie Verstehen.  Europa Deutschland MerkelLand Sicherheit Merkel AfD ;NOT
Warum ist Betrügerin giffey och im Amt? ;NOT
Ich kotze im Strahl??  Gesundheitssenatorin Kalayci (SPD) will den „anonymen Krankenschein“ an anonyme Illegale austeilen. Krankenhäuser und Ärzte werden verpflichtet, diesen Krankenschein zu akzeptieren. Die Rechnungen werden vom Steuerzahler beglichen.   ;HOF
Wer Allahu akbar ruft u lange Gewänder trägt, ja: Der darf damit rechnen, dass er polizeilich kontrolliert wird. Was denn sonst, Hr Mazyek?! Keine Entschuldigung nötig! Aber Chemnitz verdient die Entschuldigung. Zum 1000x: Es gab keine Hetzjagdt! Alle wissen das!;NOT
Wir alle wissen es: Merkel lügt. Nicht nur bei der Hetzjagd-Legende, die sie mittels eines Antifa-Twitterers konstruiert hat. Sie lügt ständig. Beim „wir schaffen das“, der Energiewende, der Maut, dem „unverbindlichen“ Migrationspakt. Und 80 % der Wähler wollen das nicht hören;NOT
Einem in Essen festgenommenen Flüchtling aus Nigeria konnten 24 Identitäten nachgewiesen werden. 24 Identitäten bedeuten übrigens auch 24× Sozialgeld pro Monat. ;NOT
Wenn man sagt,'wir haben zwei Kinder',ne tut mir Leid!  Ja, ..und dann,die Wohnung Unbezahlbar für normale Familien!!!!  In welcher Welt leben wir eigendlich???  Wer ist in Deutschland überflüssig???  Unter'm Mindestlohn,jede Menge Überstunden,immer weniger Kollegen,und mehr Aufgaben;NOT
Im Handwerk ausgebildeten Handwerkern,nicht Facharbeiter,sondern durch eine Deutschlandweite Einheitliche Gesellenprüfung,  Arbeitslos gewordene Hartz IV Empfänger,als Arbeitsscheue Menschen einzustufen,diese Gesellen in Minderbezahlte Job's zu bringen u zu Sanktionieren,ist Frech;NOT
Sveja Schulze BUM   beim BDEW Kongress  Ja,die Regierung schleppt die Umsetzung der Energiewende,schon zu lange vor sich her,ich habe diese aus die Beratung genommen und zur Umsetzung eingebracht!  Frau Schulze,ist 'die Regierung' und Attestiert sich Selbst,   'Unfähigkeit'!;NOT
Die SPD verstößt schon wieder gegen die Allgemeinen Grundsätze!Das lernt man schon in der Studienzeit,'nie Ungrade Gruppen bilden',da ist immer einer das 5.Rad am Wagen!Ganz klar,deshalb so Katastrophale Ergebnisse!;NOT
Eine Frau aus Deinem Dorf und Möglichst noch eine mit einer großen Aussteuerung(nicht Bettwäsche ,sondern Vermögen) und aus der näheren Verwandtschaft (Mutter,Schwester)dann gehts Dir wie 'Tutsh et Amon' oder so mancher Adelsfamilie, (alle bekloppt) ;NOT
Die gelbe Ente bleibt drinnen,Herr Dr.Lüdenscheid!  Die Liberalen bleiben außen vor!  Toleranz hat mit Liberal nichts zu tun KKK.  Es lebe Lorio ;NOT
Mohrenpost oh Caroline,im Rethorikkurs der CDU,lernt man, das nach oben gucken,Hilflosigkeit,Ahnungslosigkeit,vermittelt!  Also nie nach oben schauen beim reden!  Die anschauen,die nicken,nur einen in der Mitte wählen,ein umherschauen ist auch nicht güns;NOT
Irrenhaus Deutschland????  ? „Aktivisten in Berlin setzen Zeichen gg Krebs“?  ? „Linksaktivisten überzeugen Besucher von linksgrüner Klimapolitik'?  NEIN  Linksextreme attackieren Bus mit krebskranken Menschen, die zu Veranstaltung nach Oberschöneweide wollen  ;HOF
Illegale Parteienfinanzierung?  Finanzamt entzieht CDU-nahem Verein die Gemeinnützigkeit   ;NOT
Wir haben hunderte Lobbytreffen der Groko zusammengetragen und durchsuchbar gemacht: ??????  ;NOT
Dänischer ???? Justiz-Minister Søren Pape Poulsen sagt:  'Kriminelle Migranten sind ein großes PROBLEM' für das Land.  Somalier (größte +kriminellste Migrantengruppe) sind 4x so kriminell wie gleichaltrige dänische Männer, gefolgt von Irak'ern und Türken.  ;NOT
"Glückwunsch aus ???? ThiemDomi ??????   ?? zum Einzug ins Halbfinale??Tennis RG19!!!  ????   &gt;&gt; Viel Glück gegen DjokerNole??&lt;&lt;  Thiem Djokovic Semifinal RolandGarros  Austria ???? FrenchOpen RolandGarros_FR      ";NOT
Congratulations ?? Björn Borg to 63th birthday!! ??  Sverige ????_ 5x Wimbledon _ 6x RolandGarros _ 64 titles.  DavisCup LaverCup Wimbledon AustralianOpen USopen   ATP FrenchOpen  USOpen DavisCup  ;NOT
Windräder drehen sich 100 M/h u. erzeugen einen Niederdruck hinter ihnen,  der Vögel + Fledermäuse ansaugt.  Ein Windpark in Kalifornien hat 10% der amerikanischen ?? Steinadler-Population getötet (116 Adler, 300 Falken, 880-1300 Vögel).  Windkraftfrei   ;NOT
"Neuer Umfrageschock für die CDU  Ab 10.05.2019  von   • CDU 30% ==&gt; auf 27%  Die_Gruenen dagegen von  • Grüne 20% ==&gt; auf 26%  am 06.06.  Lt. Survey-Umfrage würden als Kanzler:  43% --&gt; Habeck  21% --&gt; Kramp-Karrenbauer  34% --&gt; Keinen von beiden wählen.  &gt;";NOT
"Ich kann nur staunen:  Arktis 03. Juni 2019 mit Eis ??bedeckt.  Vorhergesagtes Abtauen im Arctic Ocean, Klimakrise, Erderhitzung, ClimateEmergency, Klimakatastrophe, GlobalWarming  -- Nicht zu sehen... ??  Ice FridaysForFuture  &gt;";NOT
In Italien???? bezeichnet man die linksrote Justiz mit ihren unfairen Urteilen (Kuscheljustiz ggü Migranten ähnlich wie in DE ????)  inzwischen als 'Magistratura Rossa' ??  Das linksgerichtete Fernsehen als 'Circo Rosso'.  Framing GEZ 434italo ItaliaRAI TV  ;NOT
"Die Schattenseiten der Elektrobatterien:  -Rohstoffe (Kobalt, Lithium, Coltan, Neodym et.)  -CO?-Ausstoß (Herstellung, Laden)  -Entsorgung/ Recycling  &gt; Kapitel 2, ab 5:43 min. ?? [Sendung 'auto mobil']  EAutos Emobility ElektroAuto Akku ElektroMobilität  ";NOT
11 (!) Verfassungsklagen greifen das deutsche Gesetz zur Vorratsdatenspeicherung an.     Am 7.6. will die Bundesregierung die Telefon- und Internetüberwachung auf EU-Ebene mit planen:   ;NOT
1/2  'Über ihre Websites liefern Medien und Portale wie 'Bild', 'FAZ', 'Stern'   oder 'Brigitte' personalisierbare Daten an Facebook –  OHNE  Einwilligung der Nutzerinnen und Nutzer.  Das ist rechtswidrig.'  ;NOT
Threema (zu Recht) zu den Plänen:    'Wir sind nicht bereit, dabei irgendwelche Kompromisse einzugehen.' [...] Sollte Deutschland die Nutzung verhindern wollen, 'würde sich das Land nahtlos in die Reihen totalitärer Staaten wie China oder Iran einreihen'.  ;NOT
Diesel Fahrverbote ?? in Hamburg =reine Luftnummer.  grüne Symbolpolitik Panikmache Aktionismus ohne Wirkung.  Schilder ?? allein kosten 500.000 €.  Hamburg Klimakrise Apokalypse  ;NOT
"Ist das zu glauben???  Nachdem Merkel eine ganze Stadt diffamierte  ein weltweites Presseecho erzeugte  den polit. Gegner diskreditierte  VS-Präsidenten schasste  {alles OHNE Recherche!}  -&gt; gesteht Regierung: 'beruhte auf Medien-Berichten'  Hetzjagd Chemnitz  ";NOT
sabine_mueller1 Wettervorhersage in ARD DasErste  ??Niedersachsen und Kiel mit  26 °C  DUNKELROT (!)??  ... Ich hoffe, Sie bemerken ein klein wenig wie  hier manipuliert wird (und das ist nur grafisch).  Sommertemperaturen, die in meiner Kindheit  [80e;NOT
Skandal um gefälschte Parma-Schinken??  Das private Parma-Qualitäts-Institut (IPQ) wurde suspendiert.  2018: wurden 1 Mio. falsch deklarierte Schinken verkauft.  Italy ????ParmaSchinken JambonDeParme  ham Italia ProsciuttoDiParma ProsciuttoDiModena ;NOT
